TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;33.00;259.71;9102.00;81280.86;;;;A??es - AURE3;;PJ;28594234000123;AUREN ENERGIA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;18.00;357.12;4901.00;104195.26;;;;A??es - ALOS3;;PJ;5878397000132;SONAE SIERRA BRASIL S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;143.00;320.32;30965.00;79889.70;;;;A??es - COGN3;;PJ;2800026000140;KROTON EDUCACIONAL S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;12.00;237.12;2993.00;64169.92;;;;A??es - CSMG3;;PJ;17281106000103;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;31.00;1044.39;8593.00;316308.33;;;;A??es - EQTL3;;PJ;3220438000173;EQUATORIAL ENERGIA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;14.00;190.12;2937.00;37711.08;;;;A??es - RECV3;;PJ;3342704000130;PETROREC?NCAVO S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;13.00;494.13;3520.00;134428.80;;;;A??es - CPFE3;;PJ;2429144000193;CPFL ENERGIA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;40.00;864.00;10191.00;202189.44;;;;A??es - RADL3;;PJ;61585865000151;RAIA DROGASIL S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;71.00;1277.29;19511.00;366806.80;;;;A??es - VBBR3;;PJ;34274233000102;PETROBRAS DISTRIBUIDORA S/A;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;11.00;284.90;2305.00;63502.75;;;;A??es - CURY3;;PJ;8797760000183;CURY CONSTRUTORA E INCORPORADORA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;14.00;484.96;3736.00;140548.32;;;;A??es - TOTS3;;PJ;53113791000122;TOTVS S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;88.00;735.68;23563.00;216543.97;;;;A??es - ASAI3;;PJ;6057223000171;SENDAS DISTRIBUIDORA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;11.00;290.40;3196.00;101760.64;;;;A??es - AZZA3;;PJ;16590234000176;AREZZO IND?STRIA E COM?RCIO S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;21.00;320.88;5357.00;87640.52;;;;A??es - CXSE3;;PJ;22543331000100;CAIXA SEGURIDADE PARTICIPA??ES S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;18.00;313.02;4702.00;81626.72;;;;A??es - BRAV3;;PJ;12091809000155;3R PETROLEUM ?LEO E G?S S.A;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;41.00;482.98;11242.00;151204.90;;;;A??es - CCRO3;;PJ;2846056000197;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;103.00;486.16;28341.00;151907.76;;;;A??es - SIMH3;;PJ;7415333000120;SIMPAR S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;26.00;343.46;6167.00;93121.70;;;;A??es - GGPS3;;PJ;9229201000130;GPS PARTICIPACOES E EMPREENDIMENTOS S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;9.00;352.89;2258.00;99329.42;;;;A??es - PSSA3;;PJ;2149205000169;PORTO SEGURO S.A. (ATUAL PSSA);;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;31.00;537.85;9292.00;176083.40;;;;A??es - TIMS3;;PJ;2421421000111;TIM S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;5.00;227.85;1248.00;59691.84;;;;A??es - IRBR3;;PJ;33376989000191;IRB - BRASIL RESSEGUROS S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;16.00;811.04;8535.00;237187.65;;;;A??es - VIVT3;;PJ;2558157000162;TELEF?NICA BRASIL S.A;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;22.00;265.76;6061.00;80671.91;;;;A??es - CEAB3;;PJ;45242914000105;CEA MODAS S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;47.00;190.35;12860.00;59799.00;;;;A??es - PETZ3;;PJ;18328118000109;PET CENTER COMERCIO  E PARTICIPACOES S.A;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;60.00;292.80;13652.00;67167.84;;;;A??es - VAMO3;;PJ;23373000000132;VAMOS LOCA??O DE CAMINH?ES, M?QUINAS E E;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;16.00;248.16;4292.00;56997.76;;;;A??es - EZTC3;;PJ;8312229000173;EZ TEC EMPREEND. E PARTICIPACOES S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;17.00;330.48;4520.00;109022.40;;;;A??es - HYPE3;;PJ;2932074000191;HYPERA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;14.00;348.04;2654.00;65792.66;;;;A??es - CYRE3;;PJ;73178600000118;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;107.00;888.10;22812.00;195042.60;;;;A??es - CRFB3;;PJ;75315333000109;ATACAD?O S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;70.00;207.20;20536.00;74134.96;;;;A??es - LWSA3;;PJ;2351877000152;LOCAWEB SERVI?OS DE INTERNET S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;8.00;258.48;2182.00;79315.70;;;;A??es - DIRR3;;PJ;16614075000100;DIRECIONAL ENGENHARIA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;24.00;489.60;6426.00;147155.40;;;;A??es - NEOE3;;PJ;1083200000118;NEOENERGIA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;21.00;279.93;5815.00;78735.10;;;;A??es - STBP3;;PJ;2762121000104;SANTOS BRASIL PARTICIPACOES S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;9.00;962.46;2740.00;312058.60;;;;A??es - SBSP3;;PJ;43776517000180;CIA SANEAMENTO BASICO EST SAO PAULO;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;18.00;209.52;5321.00;75292.15;;;;A??es - INTB3;;PJ;82901000000127;INTELBRAS S.A. IND DE TELEC ELETRONICA B;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;21.00;243.39;5546.00;58843.06;;;;A??es - SBFG3;;PJ;13217485000111;GRUPO SBF SA;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;33.00;589.71;9227.00;179003.80;;;;A??es - RAIL3;;PJ;2387241000160;RUMO S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;47.00;492.09;12833.00;119603.56;;;;A??es - MGLU3;;PJ;47960950000121;MAGAZINE LUIZA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;30.00;1248.30;8367.00;367729.65;;;;A??es - ELET3;;PJ;1180000126;CENTRAIS ELET BRAS S.A. - ELETROBRAS;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;33.00;425.04;9345.00;136530.45;;;;A??es - LREN3;;PJ;92754738000162;LOJAS RENNER S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;42.00;204.12;11818.00;69962.56;;;;A??es - MRVE3;;PJ;8343492000120;MRV ENGENHARIA E PARTICIPACOES S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;61.00;186.05;14776.00;21720.72;;;;A??es - AZUL4;;PJ;9305994000129;AZUL S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;121.00;1178.54;32378.00;346444.60;;;;A??es - ITSA4;;PJ;61532644000115;ITAUSA INVESTIMENTOS ITAU S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;122.00;3915.20;33389.00;1001336.11;;;;A??es - PETR4;;PJ;33000167000101;PETROLEO BRASILEIRO S.A. PETROBRAS;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;27.00;196.56;7372.00;54552.80;;;;A??es - ALPA4;;PJ;61079117000105;ALPARGATAS S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;44.00;470.80;10745.00;123889.85;;;;A??es - CPLE6;;PJ;76483817000120;CIA PARANAENSE DE ENERGIA - COPEL;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;27.00;284.31;7334.00;84341.00;;;;A??es - BRSR6;;PJ;92702067000196;BCO ESTADO DO RIO GRANDE DO SUL S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;57.00;577.98;14724.00;161227.80;;;;A??es - CMIG4;;PJ;17155730000164;CIA ENERGETICA DE MINAS GERAIS - CEMIG;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;37.00;223.85;10004.00;70428.16;;;;A??es - POMO4;;PJ;88611835000129;MARCOPOLO S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;207.00;2630.97;54650.00;750344.50;;;;A??es - BBDC4;;PJ;60746948000112;BCO BRADESCO S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;135.00;4324.05;36770.00;1308276.60;;;;A??es - ITUB4;;PJ;60872504000123;ITAU UNIBANCO HOLDING S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;24.00;192.24;6678.00;59901.66;;;;A??es - RAPT4;;PJ;89086144000116;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;57.00;310.65;14188.00;78459.64;;;;A??es - USIM5;;PJ;60894730000105;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;46.00;333.04;13156.00;100117.16;;;;A??es - BPAN4;;PJ;59285411000113;BCO PAN S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;AÇÕES;Ação preferencial;N;Para negociação;0.00;0.00;14.00;311.22;3305.00;79286.95;;;;A??es - ISAE4;;PJ;2998611000104;CTEEP - CIA TRANSMISS?O ENERGIA EL?TRICA;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;14.00;266.84;3725.00;76511.50;;;;A??es - IGTI11;;PJ;60543816000193;JEREISSATI PARTICIPACOES S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;9.00;307.08;1979.00;71085.68;;;;A??es - TAEE11;;PJ;7859971000130;TRANSMISSORA ALIAN?A DE ENERGIA EL?TRICA;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;10.00;275.80;2702.00;83032.46;;;;A??es - SAPR11;;PJ;76484013000145;CIA SANEAMENTO DO PARANA - SANEPAR;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;21.00;379.47;5781.00;107121.93;;;;A??es - KLBN11;;PJ;89637490000145;KLABIN S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;39.00;1317.81;11103.00;423135.33;;;;A??es - BPAC11;;PJ;30306294000145;BCO BTG PACTUAL S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;52.00;1381.12;14126.00;416999.52;;;;A??es - SANB11;;PJ;90400888000142;BCO SANTANDER BANESPA S.A. (NOVO SANB);;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;14.00;577.78;4041.00;185643.54;;;;A??es - ENGI11;;PJ;864214000106;ENERGISA S.A.;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;COTAS DE FUNDOS;;S;;586.69;86481.73;182.35;26830.71;118.04;17460.67;;;;;;PJ;43105440000116;BNP PARIBAS SOBERANO II CIC DE CLASSE DE INVESTIMENTO RENDA FIXA SIMPLES - RESP LIMITADA;;;;;;;
CLASSES FIIM;45.823.539/0001-89;INVESTO MARKETVECTOR BRAZIL DOMESTIC EXPOSURE ETF CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;896860;19713617.34;BRAZILIAN DEPOSITORY RECEIPT - BDR;BDR nível I;N;Para negociação;0.00;0.00;47.00;4584.85;11063.00;1206088.26;;;;A??es - MELI34;;PJ;208;MERCADOLIBRE INC;;;;;;;
